0.0001,0.0001,0.0001,100,8.7,11.49,300,86.26,24.04
0.0001,0.0001,0.0001,100,8.8,11.36,300,86.3,24.05
0.0001,0.0001,0.0001,100,8.9,11.24,300,86.34,24.06
0.0001,0.0001,0.0001,100,9,11.11,300,86.38,24.08
0.0001,0.0001,0.0001,100,9.1,10.99,300,86.42,24.09
0.0001,0.0001,0.0001,100,9.2,10.87,300,86.46,24.11
0.0001,0.0001,0.0001,100,9.3,10.75,300,86.5,24.12
0.0001,0.0001,0.0001,100,9.4,10.64,300,86.54,24.14
0.0001,0.0001,0.0001,100,9.5,10.53,300,86.58,24.15
0.0001,0.0001,0.0001,100,9.6,10.42,300,85.46,24.05
0.0001,0.0001,0.0001,100,9.7,10.31,300,86.62,24.17
0.0001,0.0001,0.0001,100,9.8,10.20,300,86.66,24.18
0.0001,0.0001,0.0001,100,9.9,10.10,300,86.7,24.2
0.0001,0.0001,0.0001,100,10,10.00,300,86.74,24.22
0.0001,0.0001,0.0001,100,10.1,9.90,300,86.78,24.23
0.0001,0.0001,0.0001,100,10.2,9.80,300,86.82,24.25
0.0001,0.0001,0.0001,100,10.3,9.71,300,86.87,24.26
0.0001,0.0001,0.0001,100,10.4,9.62,300,86.91,24.28
0.0001,0.0001,0.0001,100,10.5,9.52,300,86.95,24.29
0.0001,0.0001,0.0001,100,10.6,9.43,300,86.99,24.31
0.0001,0.0001,0.0001,100,10.7,9.35,300,85.38,24.01
0.0001,0.0001,0.0001,100,10.8,9.26,300,87.04,24.33
0.0001,0.0001,0.0001,100,10.9,9.17,300,82.52,24.69
0.0001,0.0001,0.0001,100,11,9.09,300,82.35,24.61
0.0001,0.0001,0.0001,100,11.1,9.01,300,82.19,24.53
0.0001,0.0001,0.0001,100,11.2,8.93,300,82.05,24.46
0.0001,0.0001,0.0001,100,11.3,8.85,300,81.9,24.39
0.0001,0.0001,0.0001,100,11.4,8.77,300,81.77,24.33
0.0001,0.0001,0.0001,100,11.5,8.70,300,81.64,24.27
0.0001,0.0001,0.0001,100,11.6,8.62,300,81.53,24.21
0.0001,0.0001,0.0001,100,11.7,8.55,300,81.41,24.15
0.0001,0.0001,0.0001,100,11.8,8.47,300,85.3,23.97
0.0001,0.0001,0.0001,100,11.9,8.40,300,81.3,24.1
0.0001,0.0001,0.0001,100,12,8.33,300,81.2,24.05
0.0001,0.0001,0.0001,100,12.1,8.26,300,81.11,24
0.0001,0.0001,0.0001,100,12.2,8.20,300,81.02,23.96
0.0001,0.0001,0.0001,100,12.3,8.13,300,80.93,23.92
0.0001,0.0001,0.0001,100,12.4,8.06,300,80.85,23.88
0.0001,0.0001,0.0001,100,12.5,8.00,300,80.77,23.84
0.0001,0.0001,0.0001,100,12.6,7.94,300,80.7,23.8
0.0001,0.0001,0.0001,100,12.7,7.87,300,80.63,23.77
0.0001,0.0001,0.0001,100,12.8,7.81,300,80.57,23.74
0.0001,0.0001,0.0001,100,12.9,7.75,300,85.23,23.94
0.0001,0.0001,0.0001,100,13,7.69,300,80.5,23.7
0.0001,0.0001,0.0001,100,13.1,7.63,300,80.44,23.67
0.0001,0.0001,0.0001,100,13.2,7.58,300,80.39,23.65
0.0001,0.0001,0.0001,100,13.3,7.52,300,80.34,23.62
0.0001,0.0001,0.0001,100,13.4,7.46,300,80.29,23.59
0.0001,0.0001,0.0001,100,13.5,7.41,300,80.24,23.57
0.0001,0.0001,0.0001,100,13.6,7.35,300,80.2,23.55
0.0001,0.0001,0.0001,100,13.7,7.30,300,80.16,23.53
0.0001,0.0001,0.0001,100,13.8,7.25,300,80.12,23.51
0.0001,0.0001,0.0001,100,13.9,7.19,300,80.08,23.49
0.0001,0.0001,0.0001,100,14,7.14,300,85.16,23.9
0.0001,0.0001,0.0001,100,14.1,7.09,300,80.05,23.47
0.0001,0.0001,0.0001,100,14.2,7.04,300,80.02,23.45
0.0001,0.0001,0.0001,100,14.3,6.99,300,79.99,23.43
0.0001,0.0001,0.0001,100,14.4,6.94,300,79.96,23.42
0.0001,0.0001,0.0001,100,14.5,6.90,300,79.94,23.41
0.0001,0.0001,0.0001,100,14.6,6.85,300,79.91,23.39
0.0001,0.0001,0.0001,100,14.7,6.80,300,79.89,23.38
0.0001,0.0001,0.0001,100,14.8,6.76,300,79.87,23.37
0.0001,0.0001,0.0001,100,14.9,6.71,300,79.85,23.35
0.0001,0.0001,0.0001,100,15,6.67,300,79.83,23.34
0.0001,0.0001,0.0001,100,15.1,6.62,300,85.1,23.87
0.0001,0.0001,0.0001,100,15.2,6.58,300,79.82,23.33
0.0001,0.0001,0.0001,100,15.3,6.54,300,79.81,23.33
0.0001,0.0001,0.0001,100,15.4,6.49,300,79.79,23.32
0.0001,0.0001,0.0001,100,15.5,6.45,300,79.78,23.31
0.0001,0.0001,0.0001,100,15.6,6.41,300,79.77,23.3
0.0001,0.0001,0.0001,100,15.7,6.37,300,79.76,23.29
0.0001,0.0001,0.0001,100,15.8,6.33,300,79.76,23.29
0.0001,0.0001,0.0001,100,15.9,6.29,300,79.75,23.28
0.0001,0.0001,0.0001,100,16,6.25,300,79.75,23.28
0.0001,0.0001,0.0001,100,16.1,6.21,300,79.74,23.27
0.0001,0.0001,0.0001,100,16.2,6.17,300,86.84,24.72
0.0001,0.0001,0.0001,100,16.3,6.13,300,85.04,23.84
0.0001,0.0001,0.0001,100,16.4,6.10,300,79.74,23.27
0.0001,0.0001,0.0001,100,16.5,6.06,300,79.74,23.26
0.0001,0.0001,0.0001,100,16.6,6.02,300,79.74,23.26
0.0001,0.0001,0.0001,100,16.7,5.99,300,79.74,23.26
0.0001,0.0001,0.0001,100,16.8,5.95,300,79.74,23.26
0.0001,0.0001,0.0001,100,16.9,5.92,300,79.74,23.25
0.0001,0.0001,0.0001,100,17,5.88,300,79.75,23.25
0.0001,0.0001,0.0001,100,17.1,5.85,300,79.75,23.25
0.0001,0.0001,0.0001,100,17.2,5.81,300,79.76,23.25
0.0001,0.0001,0.0001,100,17.3,5.78,300,79.76,23.25
0.0001,0.0001,0.0001,100,17.4,5.75,300,84.98,23.81
0.0001,0.0001,0.0001,100,17.5,5.71,300,79.77,23.25
0.0001,0.0001,0.0001,100,17.6,5.68,300,79.78,23.25
0.0001,0.0001,0.0001,100,17.7,5.65,300,79.79,23.25
0.0001,0.0001,0.0001,100,17.8,5.62,300,79.8,23.25
0.0001,0.0001,0.0001,100,17.9,5.59,300,79.81,23.25
0.0001,0.0001,0.0001,100,18,5.56,300,79.82,23.26
0.0001,0.0001,0.0001,100,18.1,5.52,300,79.83,23.26
0.0001,0.0001,0.0001,100,18.2,5.49,300,79.84,23.26
0.0001,0.0001,0.0001,100,18.3,5.46,300,79.86,23.26
0.0001,0.0001,0.0001,100,18.4,5.43,300,79.87,23.27
0.0001,0.0001,0.0001,100,18.5,5.41,300,84.93,23.79
0.0001,0.0001,0.0001,100,18.6,5.38,300,79.88,23.27
0.0001,0.0001,0.0001,100,18.7,5.35,300,79.9,23.27
0.0001,0.0001,0.0001,100,18.8,5.32,300,79.91,23.28
0.0001,0.0001,0.0001,100,18.9,5.29,300,79.93,23.28
0.0001,0.0001,0.0001,100,19,5.26,300,79.95,23.29
0.0001,0.0001,0.0001,100,19.1,5.24,300,79.96,23.29
0.0001,0.0001,0.0001,100,19.2,5.21,300,79.98,23.29
0.0001,0.0001,0.0001,100,19.3,5.18,300,80,23.3
0.0001,0.0001,0.0001,100,19.4,5.15,300,80.02,23.31
0.0001,0.0001,0.0001,100,19.5,5.13,300,80.04,23.31
0.0001,0.0001,0.0001,100,19.6,5.10,300,84.88,23.76
0.0001,0.0001,0.0001,100,19.7,5.08,300,80.06,23.32
0.0001,0.0001,0.0001,100,19.8,5.05,300,80.08,23.32
0.0001,0.0001,0.0001,100,19.9,5.03,300,80.1,23.33
0.0001,0.0001,0.0001,100,20,5.00,300,80.12,23.34
0.0001,0.0001,0.0001,95,4.873397172,19.49,285,84.35789474,24.56842105
0.0001,0.0001,0.0001,95,4.970865116,19.11,285,84.38947368,24.57894737
0.0001,0.0001,0.0001,95,5.068333059,18.74,285,84.41052632,24.58947368
0.0001,0.0001,0.0001,95,5.165801003,18.39,285,84.43157895,24.58947368
0.0001,0.0001,0.0001,95,5.263268946,18.05,285,84.46315789,24.6
0.0001,0.0001,0.0001,95,5.36073689,17.72,285,84.48421053,24.61052632
0.0001,0.0001,0.0001,95,5.458204833,17.40,285,89.29473684,24.98947368
0.0001,0.0001,0.0001,95,5.555672777,17.10,285,84.51578947,24.62105263
0.0001,0.0001,0.0001,95,5.65314072,16.80,285,84.53684211,24.63157895
0.0001,0.0001,0.0001,95,5.750608663,16.52,285,84.56842105,24.63157895
0.0001,0.0001,0.0001,95,5.848076607,16.24,285,84.58947368,24.64210526
0.0001,0.0001,0.0001,95,5.94554455,15.98,285,84.62105263,24.65263158
0.0001,0.0001,0.0001,95,6.043012494,15.72,285,84.65263158,24.66315789
0.0001,0.0001,0.0001,95,6.140480437,15.47,285,84.67368421,24.67368421
0.0001,0.0001,0.0001,95,6.237948381,15.23,285,84.70526316,24.68421053
0.0001,0.0001,0.0001,95,6.335416324,15.00,285,84.73684211,24.69473684
0.0001,0.0001,0.0001,95,6.432884268,14.77,285,84.76842105,24.70526316
0.0001,0.0001,0.0001,95,6.530352211,14.55,285,89.25263158,24.95789474
0.0001,0.0001,0.0001,95,6.627820154,14.33,285,84.78947368,24.71578947
0.0001,0.0001,0.0001,95,6.725288098,14.13,285,84.82105263,24.72631579
0.0001,0.0001,0.0001,95,6.822756041,13.92,285,84.85263158,24.73684211
0.0001,0.0001,0.0001,95,6.920223985,13.73,285,84.88421053,24.74736842
0.0001,0.0001,0.0001,95,7.017691928,13.54,285,84.91578947,24.75789474
0.0001,0.0001,0.0001,95,7.115159872,13.35,285,84.94736842,24.76842105
0.0001,0.0001,0.0001,95,7.212627815,13.17,285,84.97894737,24.77894737
0.0001,0.0001,0.0001,95,7.310095759,13.00,285,85.01052632,24.78947368
0.0001,0.0001,0.0001,95,7.407563702,12.82,285,85.05263158,24.8
0.0001,0.0001,0.0001,95,7.505031646,12.66,285,85.08421053,24.81052632
0.0001,0.0001,0.0001,95,7.602499589,12.50,285,89.21052632,24.93684211
0.0001,0.0001,0.0001,95,7.699967532,12.34,285,85.11578947,24.82105263
0.0001,0.0001,0.0001,95,7.797435476,12.18,285,85.14736842,24.83157895
0.0001,0.0001,0.0001,95,7.894903419,12.03,285,85.17894737,24.84210526
0.0001,0.0001,0.0001,95,7.992371363,11.89,285,85.22105263,24.86315789
0.0001,0.0001,0.0001,95,8.089839306,11.74,285,85.25263158,24.87368421
0.0001,0.0001,0.0001,95,8.18730725,11.60,285,85.28421053,24.88421053
0.0001,0.0001,0.0001,95,8.284775193,11.47,285,85.32631579,24.89473684
0.0001,0.0001,0.0001,95,8.382243137,11.33,285,85.35789474,24.90526316
0.0001,0.0001,0.0001,95,8.47971108,11.20,285,85.38947368,24.92631579
0.0001,0.0001,0.0001,95,8.577179023,11.08,285,85.43157895,24.93684211
0.0001,0.0001,0.0001,95,8.674646967,10.95,285,89.16842105,24.91578947
0.0001,0.0001,0.0001,95,8.77211491,10.83,285,85.46315789,24.94736842
0.0001,0.0001,0.0001,95,8.869582854,10.71,285,85.50526316,24.95789474
0.0001,0.0001,0.0001,95,8.967050797,10.59,285,85.53684211,24.97894737
0.0001,0.0001,0.0001,95,9.064518741,10.48,285,85.57894737,24.98947368
0.0001,0.0001,0.0001,95,9.161986684,10.37,285,85.61052632,25
0.0001,0.0001,0.0001,95,9.259454628,10.26,285,85.65263158,25.01052632
0.0001,0.0001,0.0001,95,9.356922571,10.15,285,85.69473684,25.03157895
0.0001,0.0001,0.0001,95,9.454390514,10.05,285,85.72631579,25.04210526
0.0001,0.0001,0.0001,95,9.551858458,9.95,285,85.76842105,25.06315789
0.0001,0.0001,0.0001,95,9.649326401,9.85,285,85.81052632,25.07368421
0.0001,0.0001,0.0001,95,9.746794345,9.75,285,89.12631579,24.89473684
0.0001,0.0001,0.0001,95,9.844262288,9.65,285,85.84210526,25.08421053
0.0001,0.0001,0.0001,95,9.941730232,9.56,285,85.88421053,25.10526316
0.0001,0.0001,0.0001,95,10.03919818,9.46,285,85.92631579,25.11578947
0.0001,0.0001,0.0001,95,10.13666612,9.37,285,85.96842105,25.12631579
0.0001,0.0001,0.0001,95,10.23413406,9.28,285,86,25.14736842
0.0001,0.0001,0.0001,95,10.33160201,9.20,285,86.04210526,25.15789474
0.0001,0.0001,0.0001,95,10.42906995,9.11,285,86.08421053,25.17894737
0.0001,0.0001,0.0001,95,10.52653789,9.02,285,86.12631579,25.18947368
0.0001,0.0001,0.0001,95,10.62400584,8.94,285,86.16842105,25.21052632
0.0001,0.0001,0.0001,95,10.72147378,8.86,285,86.21052632,25.22105263
0.0001,0.0001,0.0001,95,10.81894172,8.78,285,89.09473684,24.87368421
0.0001,0.0001,0.0001,95,10.91640967,8.70,285,86.25263158,25.24210526
0.0001,0.0001,0.0001,95,11.01387761,8.63,285,86.29473684,25.25263158
0.0001,0.0001,0.0001,95,11.11134555,8.55,285,86.33684211,25.27368421
0.0001,0.0001,0.0001,95,11.2088135,8.48,285,86.37894737,25.28421053
0.0001,0.0001,0.0001,95,11.30628144,8.40,285,86.42105263,25.30526316
0.0001,0.0001,0.0001,95,11.40374938,8.33,285,86.46315789,25.31578947
0.0001,0.0001,0.0001,95,11.50121733,8.26,285,86.50526316,25.33684211
0.0001,0.0001,0.0001,95,11.59868527,8.19,285,86.54736842,25.34736842
0.0001,0.0001,0.0001,95,11.69615321,8.12,285,86.58947368,25.36842105
0.0001,0.0001,0.0001,95,11.79362116,8.06,285,86.63157895,25.38947368
0.0001,0.0001,0.0001,95,11.8910891,7.99,285,91.25263158,25.93684211
0.0001,0.0001,0.0001,95,11.98855704,7.92,285,89.05263158,24.86315789
0.0001,0.0001,0.0001,95,12.08602499,7.86,285,86.67368421,25.4
0.0001,0.0001,0.0001,95,12.18349293,7.80,285,86.71578947,25.42105263
0.0001,0.0001,0.0001,95,12.28096087,7.74,285,81.96842105,25.82105263
0.0001,0.0001,0.0001,95,12.37842882,7.67,285,81.8,25.73684211
0.0001,0.0001,0.0001,95,12.47589676,7.61,285,81.64210526,25.65263158
0.0001,0.0001,0.0001,95,12.5733647,7.56,285,81.48421053,25.57894737
0.0001,0.0001,0.0001,95,12.67083265,7.50,285,81.33684211,25.50526316
0.0001,0.0001,0.0001,95,12.76830059,7.44,285,81.21052632,25.44210526
0.0001,0.0001,0.0001,95,12.86576854,7.38,285,81.07368421,25.37894737
0.0001,0.0001,0.0001,95,12.96323648,7.33,285,80.95789474,25.31578947
0.0001,0.0001,0.0001,95,13.06070442,7.27,285,89.02105263,24.84210526
0.0001,0.0001,0.0001,95,13.15817237,7.22,285,80.84210526,25.26315789
0.0001,0.0001,0.0001,95,13.25564031,7.17,285,80.72631579,25.21052632
0.0001,0.0001,0.0001,95,13.35310825,7.11,285,80.62105263,25.15789474
0.0001,0.0001,0.0001,95,13.4505762,7.06,285,80.52631579,25.10526316
0.0001,0.0001,0.0001,95,13.54804414,7.01,285,80.43157895,25.06315789
0.0001,0.0001,0.0001,95,13.64551208,6.96,285,80.34736842,25.02105263
0.0001,0.0001,0.0001,95,13.74298003,6.91,285,80.26315789,24.97894737
0.0001,0.0001,0.0001,95,13.84044797,6.86,285,80.18947368,24.93684211
0.0001,0.0001,0.0001,95,13.93791591,6.82,285,80.11578947,24.89473684
0.0001,0.0001,0.0001,95,14.03538386,6.77,285,80.04210526,24.86315789
0.0001,0.0001,0.0001,95,14.1328518,6.72,285,89,24.82105263
0.0001,0.0001,0.0001,95,14.23031974,6.68,285,79.96842105,24.83157895
0.0001,0.0001,0.0001,95,14.32778769,6.63,285,79.91578947,24.8
0.0001,0.0001,0.0001,95,14.42525563,6.59,285,79.85263158,24.76842105
0.0001,0.0001,0.0001,95,14.52272357,6.54,285,79.8,24.73684211
0.0001,0.0001,0.0001,95,14.62019152,6.50,285,79.73684211,24.71578947
0.0001,0.0001,0.0001,95,14.71765946,6.45,285,79.69473684,24.68421053
0.0001,0.0001,0.0001,95,14.8151274,6.41,285,79.64210526,24.66315789
0.0001,0.0001,0.0001,95,14.91259535,6.37,285,79.6,24.64210526
0.0001,0.0001,0.0001,95,15.01006329,6.33,285,79.55789474,24.61052632
0.0001,0.0001,0.0001,95,15.10753123,6.29,285,79.51578947,24.58947368
0.0001,0.0001,0.0001,95,15.20499918,6.25,285,88.96842105,24.81052632
0.0001,0.0001,0.0001,95,15.30246712,6.21,285,79.48421053,24.57894737
0.0001,0.0001,0.0001,95,15.39993506,6.17,285,79.45263158,24.55789474
0.0001,0.0001,0.0001,95,15.49740301,6.13,285,79.42105263,24.53684211
0.0001,0.0001,0.0001,95,15.59487095,6.09,285,79.38947368,24.51578947
0.0001,0.0001,0.0001,95,15.6923389,6.05,285,79.35789474,24.50526316
0.0001,0.0001,0.0001,95,15.78980684,6.02,285,79.33684211,24.49473684
0.0001,0.0001,0.0001,95,15.88727478,5.98,285,79.30526316,24.47368421
0.0001,0.0001,0.0001,95,15.98474273,5.94,285,79.28421053,24.46315789
0.0001,0.0001,0.0001,95,16.08221067,5.91,285,79.26315789,24.45263158
0.0001,0.0001,0.0001,95,16.17967861,5.87,285,79.24210526,24.44210526
0.0001,0.0001,0.0001,95,16.27714656,5.84,285,88.94736842,24.78947368
0.0001,0.0001,0.0001,95,16.3746145,5.80,285,79.23157895,24.43157895
0.0001,0.0001,0.0001,95,16.47208244,5.77,285,79.21052632,24.42105263
0.0001,0.0001,0.0001,95,16.56955039,5.73,285,79.2,24.41052632
0.0001,0.0001,0.0001,95,16.66701833,5.70,285,79.18947368,24.4
0.0001,0.0001,0.0001,95,16.76448627,5.67,285,79.17894737,24.38947368
0.0001,0.0001,0.0001,95,16.86195422,5.63,285,79.16842105,24.37894737
0.0001,0.0001,0.0001,95,16.95942216,5.60,285,79.15789474,24.37894737
0.0001,0.0001,0.0001,95,17.0568901,5.57,285,79.14736842,24.36842105
0.0001,0.0001,0.0001,95,17.15435805,5.54,285,79.14736842,24.36842105
0.0001,0.0001,0.0001,95,17.25182599,5.51,285,79.13684211,24.35789474
0.0001,0.0001,0.0001,95,17.34929393,5.48,285,88.91578947,24.77894737
0.0001,0.0001,0.0001,95,17.44676188,5.45,285,79.13684211,24.35789474
0.0001,0.0001,0.0001,95,17.54422982,5.41,285,79.13684211,24.34736842
0.0001,0.0001,0.0001,95,17.64169776,5.38,285,79.13684211,24.34736842
0.0001,0.0001,0.0001,95,17.73916571,5.36,285,79.12631579,24.33684211
0.0001,0.0001,0.0001,95,17.83663365,5.33,285,79.13684211,24.33684211
0.0001,0.0001,0.0001,95,17.93410159,5.30,285,79.13684211,24.33684211
0.0001,0.0001,0.0001,95,18.03156954,5.27,285,79.13684211,24.33684211
0.0001,0.0001,0.0001,95,18.12903748,5.24,285,79.13684211,24.33684211
0.0001,0.0001,0.0001,95,18.22650542,5.21,285,79.14736842,24.32631579
0.0001,0.0001,0.0001,95,18.32397337,5.18,285,79.14736842,24.32631579
0.0001,0.0001,0.0001,95,18.42144131,5.16,285,88.89473684,24.76842105
0.0001,0.0001,0.0001,95,18.51890926,5.13,285,79.15789474,24.32631579
0.0001,0.0001,0.0001,95,18.6163772,5.10,285,79.16842105,24.32631579
0.0001,0.0001,0.0001,95,18.71384514,5.08,285,79.16842105,24.32631579
0.0001,0.0001,0.0001,95,18.81131309,5.05,285,79.17894737,24.32631579
0.0001,0.0001,0.0001,95,18.90878103,5.02,285,79.18947368,24.33684211
0.0001,0.0001,0.0001,95,19.00624897,5.00,285,79.2,24.33684211
0.0001,0.0001,0.0001,95,19.10371692,4.97,285,79.21052632,24.33684211
0.0001,0.0001,0.0001,95,19.20118486,4.95,285,79.22105263,24.33684211
0.0001,0.0001,0.0001,95,19.2986528,4.92,285,79.24210526,24.33684211
0.0001,0.0001,0.0001,95,19.39612075,4.90,285,79.25263158,24.34736842
0.0001,0.0001,0.0001,95,19.49358869,4.87,285,88.87368421,24.75789474
0.0001,0.0001,0.0001,90,4.74341649,18.97,270,83.66666667,25.7
0.0001,0.0001,0.0001,90,4.83828482,18.60,270,83.67777778,25.7
0.0001,0.0001,0.0001,90,4.93315315,18.24,270,83.7,25.71111111
0.0001,0.0001,0.0001,90,5.02802148,17.90,270,83.71111111,25.71111111
0.0001,0.0001,0.0001,90,5.122889809,17.57,270,83.73333333,25.71111111
0.0001,0.0001,0.0001,90,5.217758139,17.25,270,83.75555556,25.72222222
0.0001,0.0001,0.0001,90,5.312626469,16.94,270,83.76666667,25.72222222
0.0001,0.0001,0.0001,90,5.407494799,16.64,270,83.78888889,25.73333333
0.0001,0.0001,0.0001,90,5.502363129,16.36,270,83.81111111,25.73333333
0.0001,0.0001,0.0001,90,5.597231458,16.08,270,83.83333333,25.74444444
0.0001,0.0001,0.0001,90,5.692099788,15.81,270,93.8,26.12222222
0.0001,0.0001,0.0001,90,5.786968118,15.55,270,83.85555556,25.74444444
0.0001,0.0001,0.0001,90,5.881836448,15.30,270,83.87777778,25.75555556
0.0001,0.0001,0.0001,90,5.976704778,15.06,270,83.9,25.75555556
0.0001,0.0001,0.0001,90,6.071573108,14.82,270,83.92222222,25.76666667
0.0001,0.0001,0.0001,90,6.166441437,14.60,270,83.94444444,25.77777778
0.0001,0.0001,0.0001,90,6.261309767,14.37,270,83.96666667,25.77777778
0.0001,0.0001,0.0001,90,6.356178097,14.16,270,83.98888889,25.78888889
0.0001,0.0001,0.0001,90,6.451046427,13.95,270,84.01111111,25.8
0.0001,0.0001,0.0001,90,6.545914757,13.75,270,84.03333333,25.8
0.0001,0.0001,0.0001,90,6.640783086,13.55,270,84.06666667,25.81111111
0.0001,0.0001,0.0001,90,6.735651416,13.36,270,93.77777778,26.11111111
0.0001,0.0001,0.0001,90,6.830519746,13.18,270,84.08888889,25.82222222
0.0001,0.0001,0.0001,90,6.925388076,13.00,270,84.11111111,25.83333333
0.0001,0.0001,0.0001,90,7.020256406,12.82,270,84.14444444,25.83333333
0.0001,0.0001,0.0001,90,7.115124735,12.65,270,84.16666667,25.84444444
0.0001,0.0001,0.0001,90,7.209993065,12.48,270,84.2,25.85555556
0.0001,0.0001,0.0001,90,7.304861395,12.32,270,84.22222222,25.86666667
0.0001,0.0001,0.0001,90,7.399729725,12.16,270,84.25555556,25.87777778
0.0001,0.0001,0.0001,90,7.494598055,12.01,270,84.28888889,25.88888889
0.0001,0.0001,0.0001,90,7.589466384,11.86,270,84.31111111,25.88888889
0.0001,0.0001,0.0001,90,7.684334714,11.71,270,84.34444444,25.9
0.0001,0.0001,0.0001,90,7.779203044,11.57,270,96.15555556,27.3
0.0001,0.0001,0.0001,90,7.874071374,11.43,270,93.76666667,26.1
0.0001,0.0001,0.0001,90,7.968939704,11.29,270,84.37777778,25.91111111
0.0001,0.0001,0.0001,90,8.063808033,11.16,270,84.4,25.92222222
0.0001,0.0001,0.0001,90,8.158676363,11.03,270,84.43333333,25.93333333
0.0001,0.0001,0.0001,90,8.253544693,10.90,270,84.46666667,25.94444444
0.0001,0.0001,0.0001,90,8.348413023,10.78,270,84.5,25.95555556
0.0001,0.0001,0.0001,90,8.443281353,10.66,270,84.53333333,25.96666667
0.0001,0.0001,0.0001,90,8.538149682,10.54,270,84.56666667,25.97777778
0.0001,0.0001,0.0001,90,8.633018012,10.43,270,84.6,25.98888889
0.0001,0.0001,0.0001,90,8.727886342,10.31,270,84.63333333,26
0.0001,0.0001,0.0001,90,8.822754672,10.20,270,84.66666667,26.01111111
0.0001,0.0001,0.0001,90,8.917623002,10.09,270,93.74444444,26.08888889
0.0001,0.0001,0.0001,90,9.012491331,9.99,270,84.7,26.02222222
0.0001,0.0001,0.0001,90,9.107359661,9.88,270,84.73333333,26.03333333
0.0001,0.0001,0.0001,90,9.202227991,9.78,270,84.76666667,26.05555556
0.0001,0.0001,0.0001,90,9.297096321,9.68,270,84.8,26.06666667
0.0001,0.0001,0.0001,90,9.391964651,9.58,270,84.83333333,26.07777778
0.0001,0.0001,0.0001,90,9.486832981,9.49,270,84.87777778,26.08888889
0.0001,0.0001,0.0001,90,9.58170131,9.39,270,84.91111111,26.1
0.0001,0.0001,0.0001,90,9.67656964,9.30,270,84.94444444,26.11111111
0.0001,0.0001,0.0001,90,9.77143797,9.21,270,84.97777778,26.13333333
0.0001,0.0001,0.0001,90,9.8663063,9.12,270,85.02222222,26.14444444
0.0001,0.0001,0.0001,90,9.96117463,9.04,270,93.73333333,26.07777778
0.0001,0.0001,0.0001,90,10.05604296,8.95,270,85.05555556,26.15555556
0.0001,0.0001,0.0001,90,10.15091129,8.87,270,85.08888889,26.16666667
0.0001,0.0001,0.0001,90,10.24577962,8.78,270,85.13333333,26.17777778
0.0001,0.0001,0.0001,90,10.34064795,8.70,270,85.16666667,26.2
0.0001,0.0001,0.0001,90,10.43551628,8.62,270,85.21111111,26.21111111
0.0001,0.0001,0.0001,90,10.53038461,8.55,270,85.24444444,26.22222222
0.0001,0.0001,0.0001,90,10.62525294,8.47,270,85.28888889,26.24444444
0.0001,0.0001,0.0001,90,10.72012127,8.40,270,85.32222222,26.25555556
